pctl_q,theta_q,pctl_p,theta_p,Recall,FP_h,TP,FP,Pred
98,2.6745355892181393,67.0,0.9576035112142568,0.5557476231633535,46.09756097560976,643,1155,1798
98,2.6745355892181393,67.5,0.9907978430390358,0.5548833189282627,45.69844789356985,642,1145,1787
98,2.6745355892181393,68.0,1.0248948192596439,0.5583405358686258,45.29933481152994,646,1135,1781
98,2.6745355892181393,68.5,1.0617841202020648,0.5566119273984442,45.05986696230599,644,1129,1773
98,2.6745355892181393,69.0,1.0956259822845453,0.5600691443388073,44.18181818181819,648,1107,1755
98,2.6745355892181393,69.5,1.1298832172155377,0.560933448573898,43.383592017738366,649,1087,1736
98,2.6745355892181393,70.0,1.1659016728401184,0.5635263612791702,42.54545454545455,652,1066,1718
98,2.6745355892181393,70.5,1.2029517996311185,0.564390665514261,41.946784922394684,653,1051,1704
98,2.6745355892181393,71.0,1.2367551493644713,0.5626620570440796,41.348115299334815,651,1036,1687
98,2.6745355892181393,71.5,1.2753512686491013,0.560933448573898,40.54988913525499,649,1016,1665
98,2.6745355892181393,72.0,1.313337516784667,0.5635263612791702,40.031042128603104,652,1003,1655
98,2.6745355892181393,72.5,1.3550862908363333,0.5635263612791702,39.19290465631929,652,982,1634
98,2.6745355892181393,73.0,1.4004395008087156,0.564390665514261,38.7139689578714,653,970,1623
98,2.6745355892181393,73.5,1.447225480079651,0.5635263612791702,38.23503325942351,652,958,1610
98,2.6745355892181393,74.0,1.4940763139724755,0.5600691443388073,37.47671840354767,648,939,1587
98,2.6745355892181393,74.5,1.5394434517621989,0.5583405358686258,36.55875831485588,646,916,1562
98,2.6745355892181393,75.0,1.5910484492778778,0.5548833189282627,36.039911308204,642,903,1545
98,2.6745355892181393,75.5,1.637551926970482,0.5548833189282627,35.64079822616408,642,893,1535
98,2.6745355892181393,76.0,1.6867225074768064,0.554019014693172,35.48115299334812,641,889,1530
98,2.6745355892181393,76.5,1.7353397941589357,0.5514261019878998,35.32150776053216,638,885,1523
98,2.6745355892181393,77.0,1.789190582036973,0.5462402765773552,34.76274944567628,632,871,1503
98,2.6745355892181393,77.5,1.845455855131149,0.5410544511668107,33.964523281596456,626,851,1477
98,2.6745355892181393,78.0,1.907536187171936,0.5410544511668107,33.166297117516635,626,831,1457
